71	45	3030.75	2613.090909090909
35	45	2004.625	2613.090909090909
50	45	2529.3636363636365	2613.090909090909
46	45	2096.5	2613.090909090909
67	45	2682.875	2613.090909090909
37	45	1731.5555555555557	2613.090909090909
60	45	2316.0	2613.090909090909
14	45	1889.0	2613.090909090909
3	46	2019.8	2096.5
98	46	2620.6	2096.5
62	46	2408.8	2096.5
33	47	2201.6363636363635	2142.4166666666665
54	47	1625.5714285714287	2142.4166666666665
53	47	3504.4285714285716	2142.4166666666665
57	47	2535.1111111111113	2142.4166666666665
1	47	1818.2631578947369	2142.4166666666665
49	47	1055.2	2142.4166666666665
59	47	2227.769230769231	2142.4166666666665
75	47	1290.2857142857142	2142.4166666666665
9	47	2115.5714285714284	2142.4166666666665
90	48	1618.142857142857	3333.076923076923
31	48	1838.0	3333.076923076923
80	48	1975.5	3333.076923076923
57	48	2535.1111111111113	3333.076923076923
1	48	1818.2631578947369	3333.076923076923
35	48	2004.625	3333.076923076923
75	48	1290.2857142857142	3333.076923076923
12	48	2165.0	3333.076923076923
19	48	1315.5	3333.076923076923
22	48	835.5	3333.076923076923
89	48	2845.8333333333335	3333.076923076923
47	48	2142.4166666666665	3333.076923076923
39	49	2159.75	1055.2
1	49	1818.2631578947369	1055.2
95	49	2536.3333333333335	1055.2
18	49	1025.5	1055.2
13	49	2894.25	1055.2
34	49	1938.2222222222222	1055.2
11	49	706.0	1055.2
47	50	2142.4166666666665	2529.3636363636365
64	50	2649.3333333333335	2529.3636363636365
31	50	1838.0	2529.3636363636365
12	50	2165.0	2529.3636363636365
52	50	2217.1111111111113	2529.3636363636365
18	50	1025.5	2529.3636363636365
86	50	2298.6666666666665	2529.3636363636365
28	50	1784.6666666666667	2529.3636363636365
79	50	1389.0	2529.3636363636365
37	50	1731.5555555555557	2529.3636363636365
72	50	2356.5454545454545	2529.3636363636365
33	51	2201.6363636363635	1981.4444444444443
83	51	1992.0	1981.4444444444443
65	51	2076.1428571428573	1981.4444444444443
59	51	2227.769230769231	1981.4444444444443
43	51	3338.1428571428573	1981.4444444444443
63	51	2069.3636363636365	1981.4444444444443
34	51	1938.2222222222222	1981.4444444444443
76	52	1589.2857142857142	2217.1111111111113
53	52	3504.4285714285716	2217.1111111111113
65	52	2076.1428571428573	2217.1111111111113
80	52	1975.5	2217.1111111111113
91	52	2369.25	2217.1111111111113
51	52	1981.4444444444443	2217.1111111111113
102	52	1597.0	2217.1111111111113
62	52	2408.8	2217.1111111111113
56	52	1874.25	2217.1111111111113
26	53	1801.7142857142858	3504.4285714285716
29	53	1716.5	3504.4285714285716
55	53	2613.714285714286	3504.4285714285716
17	53	2084.4285714285716	3504.4285714285716
63	53	2069.3636363636365	3504.4285714285716
34	53	1938.2222222222222	3504.4285714285716
51	53	1981.4444444444443	3504.4285714285716
102	53	1597.0	3504.4285714285716
72	54	2356.5454545454545	1625.5714285714287
39	54	2159.75	1625.5714285714287
32	54	2766.1111111111113	1625.5714285714287
48	54	3333.076923076923	1625.5714285714287
58	54	1884.1666666666667	1625.5714285714287
52	54	2217.1111111111113	1625.5714285714287
63	54	2069.3636363636365	1625.5714285714287
37	54	1731.5555555555557	1625.5714285714287
47	55	2142.4166666666665	2613.714285714286
13	55	2894.25	2613.714285714286
34	55	1938.2222222222222	2613.714285714286
45	55	2613.090909090909	2613.714285714286
14	55	1889.0	2613.714285714286
4	56	1775.6666666666667	1874.25
55	56	2613.714285714286	1874.25
48	56	3333.076923076923	1874.25
35	56	2004.625	1874.25
41	56	2181.875	1874.25
50	56	2529.3636363636365	1874.25
71	56	3030.75	1874.25
63	56	2069.3636363636365	1874.25
94	56	2306.0	1874.25
94	58	2306.0	1884.1666666666667
76	58	1589.2857142857142	1884.1666666666667
9	58	2115.5714285714284	1884.1666666666667
69	58	980.6666666666666	1884.1666666666667
74	58	2576.714285714286	1884.1666666666667
60	58	2316.0	1884.1666666666667
89	58	2845.8333333333335	1884.1666666666667
27	59	1837.25	2227.769230769231
47	59	2142.4166666666665	2227.769230769231
55	59	2613.714285714286	2227.769230769231
32	59	2766.1111111111113	2227.769230769231
61	59	1837.6666666666667	2227.769230769231
80	59	1975.5	2227.769230769231
46	59	2096.5	2227.769230769231
58	59	1884.1666666666667	2227.769230769231
89	6	2845.8333333333335	1.0
73	6	1828.6	1.0
45	60	2613.090909090909	2316.0
85	60	2577.0	2316.0
23	60	2541.5555555555557	2316.0
70	60	1690.0	2316.0
32	60	2766.1111111111113	2316.0
65	60	2076.1428571428573	2316.0
10	60	994.5	2316.0
48	60	3333.076923076923	2316.0
91	60	2369.25	2316.0
79	60	1389.0	2316.0
87	60	3198.5	2316.0
45	61	2613.090909090909	1837.6666666666667
26	61	1801.7142857142858	1837.6666666666667
27	61	1837.25	1837.6666666666667
57	61	2535.1111111111113	1837.6666666666667
104	61	2392.0	1837.6666666666667
46	61	2096.5	1837.6666666666667
15	62	662.0	2408.8
5	62	1644.5	2408.8
3	62	2019.8	2408.8
78	62	2313.0	2408.8
33	62	2201.6363636363635	2408.8
9	62	2115.5714285714284	2408.8
55	62	2613.714285714286	2408.8
41	62	2181.875	2408.8
60	62	2316.0	2408.8
63	62	2069.3636363636365	2408.8
51	63	1981.4444444444443	2069.3636363636365
60	63	2316.0	2069.3636363636365
57	63	2535.1111111111113	2069.3636363636365
40	63	1812.6666666666667	2069.3636363636365
52	63	2217.1111111111113	2069.3636363636365
34	64	1938.2222222222222	2649.3333333333335
29	64	1716.5	2649.3333333333335
1	64	1818.2631578947369	2649.3333333333335
10	64	994.5	2649.3333333333335
75	64	1290.2857142857142	2649.3333333333335
44	65	1976.625	2076.1428571428573
63	65	2069.3636363636365	2076.1428571428573
51	65	1981.4444444444443	2076.1428571428573
72	65	2356.5454545454545	2076.1428571428573
45	65	2613.090909090909	2076.1428571428573
64	65	2649.3333333333335	2076.1428571428573
62	65	2408.8	2076.1428571428573
42	65	1407.4	2076.1428571428573
20	67	2774.25	2682.875
44	67	1976.625	2682.875
60	67	2316.0	2682.875
100	67	2265.0	2682.875
33	67	2201.6363636363635	2682.875
57	67	2535.1111111111113	2682.875
48	67	3333.076923076923	2682.875
56	68	1874.25	1201.5
62	68	2408.8	1201.5
47	68	2142.4166666666665	1201.5
88	68	2011.0	1201.5
64	68	2649.3333333333335	1201.5
62	69	2408.8	980.6666666666666
76	69	1589.2857142857142	980.6666666666666
83	69	1992.0	980.6666666666666
38	69	2000.0	980.6666666666666
59	69	2227.769230769231	980.6666666666666
33	69	2201.6363636363635	980.6666666666666
65	69	2076.1428571428573	980.6666666666666
30	69	2020.1666666666667	980.6666666666666
7	69	821.3333333333334	980.6666666666666
72	70	2356.5454545454545	1690.0
35	70	2004.625	1690.0
50	70	2529.3636363636365	1690.0
66	70	2574.8	1690.0
39	71	2159.75	3030.75
59	71	2227.769230769231	3030.75
61	71	1837.6666666666667	3030.75
32	71	2766.1111111111113	3030.75
35	71	2004.625	3030.75
90	72	1618.142857142857	2356.5454545454545
61	72	1837.6666666666667	2356.5454545454545
19	72	1315.5	2356.5454545454545
64	72	2649.3333333333335	2356.5454545454545
98	73	2620.6	1828.6
26	73	1801.7142857142858	1828.6
39	73	2159.75	1828.6
70	73	1690.0	1828.6
29	73	1716.5	1828.6
27	73	1837.25	1828.6
1	73	1818.2631578947369	1828.6
46	73	2096.5	1828.6
66	73	2574.8	1828.6
8	76	1648.4	1589.2857142857142
51	76	1981.4444444444443	1589.2857142857142
53	76	3504.4285714285716	1589.2857142857142
29	76	1716.5	1589.2857142857142
16	76	2378.6666666666665	1589.2857142857142
52	76	2217.1111111111113	1589.2857142857142
83	76	1992.0	1589.2857142857142
45	77	2613.090909090909	1803.7142857142858
25	77	2261.5	1803.7142857142858
23	80	2541.5555555555557	1975.5
31	80	1838.0	1975.5
102	81	1597.0	2326.0
58	81	1884.1666666666667	2326.0
70	81	1690.0	2326.0
73	81	1828.6	2326.0
54	81	1625.5714285714287	2326.0
28	81	1784.6666666666667	2326.0
68	82	1201.5	2289.0
85	82	2577.0	2289.0
23	82	2541.5555555555557	2289.0
44	85	1976.625	2577.0
30	85	2020.1666666666667	2577.0
65	85	2076.1428571428573	2577.0
72	86	2356.5454545454545	2298.6666666666665
47	86	2142.4166666666665	2298.6666666666665
55	86	2613.714285714286	2298.6666666666665
66	86	2574.8	2298.6666666666665
58	87	1884.1666666666667	3198.5
75	87	1290.2857142857142	3198.5
37	88	1731.5555555555557	2011.0
72	88	2356.5454545454545	2011.0
27	88	1837.25	2011.0
59	88	2227.769230769231	2011.0
52	88	2217.1111111111113	2011.0
15	89	662.0	2845.8333333333335
76	89	1589.2857142857142	2845.8333333333335
16	89	2378.6666666666665	2845.8333333333335
23	9	2541.5555555555557	2115.5714285714284
57	9	2535.1111111111113	2115.5714285714284
39	90	2159.75	1618.142857142857
50	91	2529.3636363636365	2369.25
28	94	1784.6666666666667	2306.0
30	94	2020.1666666666667	2306.0
96	95	1433.0	2536.3333333333335
29	95	1716.5	2536.3333333333335
34	97	1938.2222222222222	2400.5
65	98	2076.1428571428573	2620.6
67	98	2682.875	2620.6
44	98	1976.625	2620.6
31	99	1838.0	1.0
38	104	2000.0	2392.0
43	104	3338.1428571428573	2392.0
83	105	1992.0	1.0
48	106	3333.076923076923	1.0
72	106	2356.5454545454545	1.0
77	12	1803.7142857142858	2165.0
48	139	3333.076923076923	1.0
1	2	1818.2631578947369	1.0
90	2	1618.142857142857	1.0
75	20	1290.2857142857142	2774.25
40	20	1812.6666666666667	2774.25
45	20	2613.090909090909	2774.25
59	20	2227.769230769231	2774.25
45	5	2613.090909090909	1644.5
4	5	1775.6666666666667	1644.5
25	57	2261.5	2535.1111111111113
1	57	1818.2631578947369	2535.1111111111113
77	57	1803.7142857142858	2535.1111111111113
71	57	3030.75	2535.1111111111113
51	57	1981.4444444444443	2535.1111111111113
8	57	1648.4	2535.1111111111113
29	66	1716.5	2574.8
33	66	2201.6363636363635	2574.8
87	66	3198.5	2574.8
89	74	2845.8333333333335	2576.714285714286
73	74	1828.6	2576.714285714286
9	74	2115.5714285714284	2576.714285714286
52	74	2217.1111111111113	2576.714285714286
65	75	2076.1428571428573	1290.2857142857142
28	75	1784.6666666666667	1290.2857142857142
71	75	3030.75	1290.2857142857142
60	78	2316.0	2313.0
74	78	2576.714285714286	2313.0
59	79	2227.769230769231	1389.0
57	79	2535.1111111111113	1389.0
32	79	2766.1111111111113	1389.0
74	79	2576.714285714286	1389.0
10	8	994.5	1648.4
28	8	1784.6666666666667	1648.4
41	8	2181.875	1648.4
65	83	2076.1428571428573	1992.0
88	83	2011.0	1992.0
71	83	3030.75	1992.0
36	84	1521.8	1413.0
29	84	1716.5	1413.0
65	84	2076.1428571428573	1413.0
72	92	2356.5454545454545	1.0
41	92	2181.875	1.0
48	92	3333.076923076923	1.0
90	93	1618.142857142857	1667.6666666666667
82	93	2289.0	1667.6666666666667
33	96	2201.6363636363635	1433.0
1	96	1818.2631578947369	1433.0
